developer,user_id,recommend,app_name,posted
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",shadyone,True,Middle-earth™: Shadow of Mordor™,2015
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",gonzomeister,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",BizzarreFr0g,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",crysis049,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",bruxozi,True,Middle-earth™: Shadow of Mordor™,2015
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",Sir_Scmoofie,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",pavelkadots,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",76561198052804938,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",76561198053006711,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",killer81KappaKappa,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",76561198064542039,True,Middle-earth™: Shadow of Mordor™,2015
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",MajesticRickGrimes,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",76561198072151803,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",76561198072949124,True,Middle-earth™: Shadow of Mordor™,2015
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",76561198074327940,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",76561198079359338,False,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",Scott752,True,Middle-earth™: Shadow of Mordor™,2015
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",scarfacejoe10,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",FreshDi,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",geekmannerd,True,Middle-earth™: Shadow of Mordor™,2014
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",76561198133319761,True,Middle-earth™: Shadow of Mordor™,2014
Outerlight Ltd.,76561198060713420,True,The Ship: Single Player,2014
Outerlight Ltd.,ristoff-,True,The Ship: Single Player,2014
Ubisoft Montreal,aquelecaraqfazaquilo,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,76561198129380421,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,bloodyjak,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,76561198069400418,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,assassintorteachip,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,podeirladenunciar,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,76561198049946995,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,76561198070845116,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,DeadNiggaStorage,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,JohnMotherfuckingWick,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,registeredso,False,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,XZAGR,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,LtKYS,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,76561198060108106,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,noheckgiver,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,aeonz,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,shitmelnbonsays,False,Assassin’s Creed® IV Black Flag™,2015
Ubisoft Montreal,shitmelnbonsays,False,Assassin’s Creed® IV Black Flag™,2015
Ubisoft Montreal,B-HopperTr0LL,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,Ahnoobs,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,BigLezzly,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,76561198072420528,False,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,danthettt,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,76561198055372428,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,rkd,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,LeonardoGames1,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,mrzazzaz123,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,76561198080651606,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,76561198064910840,True,Assassin’s Creed® IV Black Flag™,2015
Ubisoft Montreal,mutanterex22,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,Unice,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,76561198068142981,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,pupapooh,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,wankster,False,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,peetfd,False,Assassin’s Creed® IV Black Flag™,2015
Ubisoft Montreal,76561198134580826,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,scream21,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,M_D_,False,Assassin’s Creed® IV Black Flag™,2015
Ubisoft Montreal,-SEVEN-,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,76561198025402421,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,Eclairz,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,76561198073958869,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,killblood,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,judgefudge101,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,kenkaniff,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,LukePypo,False,Assassin’s Creed® IV Black Flag™,2015
Ubisoft Montreal,76561198050251472,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,76561198064077393,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,nolvatrash,False,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,EdwardCjoulle,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,76561198065392001,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,Chivz,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,LPTHTF2,True,Assassin’s Creed® IV Black Flag™,2013
Ubisoft Montreal,yourlittlescarecrow,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,Twerking49,True,Assassin’s Creed® IV Black Flag™,2014
Ubisoft Montreal,AlphaPodbury,False,Assassin’s Creed® IV Black Flag™,2014
TimeSymmetry,starkillershadow553,True,Vector Thrust,2014
TimeSymmetry,76561198077111628,False,Vector Thrust,2014
TimeSymmetry,76561198050358552,True,Vector Thrust,2015
TimeSymmetry,76561197976684435,False,Vector Thrust,2015
OVERKILL Software,76561198054465623,True,PAYDAY™ The Heist,2014
OVERKILL Software,AMV72,True,PAYDAY™ The Heist,2012
OVERKILL Software,SirParadiseLost,True,PAYDAY™ The Heist,2012
OVERKILL Software,76561198046958203,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198090773476,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198065247694,True,PAYDAY™ The Heist,2015
OVERKILL Software,558092,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198071599137,True,PAYDAY™ The Heist,2014
OVERKILL Software,Lickidactyl,True,PAYDAY™ The Heist,2014
OVERKILL Software,you_re_ded,True,PAYDAY™ The Heist,2014
OVERKILL Software,SpecGames,True,PAYDAY™ The Heist,2015
OVERKILL Software,savegamereview,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198060388536,True,PAYDAY™ The Heist,2015
OVERKILL Software,PlayerEdu06,True,PAYDAY™ The Heist,2014
OVERKILL Software,R4iNy,False,PAYDAY™ The Heist,2014
OVERKILL Software,76561198132392635,True,PAYDAY™ The Heist,2015
OVERKILL Software,76561198066203399,True,PAYDAY™ The Heist,2014
OVERKILL Software,WarEagle247,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198076638440,True,PAYDAY™ The Heist,2014
OVERKILL Software,Gotaki,True,PAYDAY™ The Heist,2015
OVERKILL Software,gsgamingbr,True,PAYDAY™ The Heist,2014
OVERKILL Software,TheRealMeatyMate,True,PAYDAY™ The Heist,2013
OVERKILL Software,76561198094413234,True,PAYDAY™ The Heist,2013
OVERKILL Software,mr_cat,False,PAYDAY™ The Heist,2014
OVERKILL Software,Hoovyspenser,True,PAYDAY™ The Heist,2015
OVERKILL Software,noonzy,True,PAYDAY™ The Heist,2013
OVERKILL Software,hemphill,True,PAYDAY™ The Heist,2013
OVERKILL Software,BrodyL12,False,PAYDAY™ The Heist,2013
OVERKILL Software,bryan4085,True,PAYDAY™ The Heist,2014
OVERKILL Software,timtam012,True,PAYDAY™ The Heist,2014
OVERKILL Software,agenteagle,True,PAYDAY™ The Heist,2014
OVERKILL Software,WarlordPro,True,PAYDAY™ The Heist,2014
OVERKILL Software,MAKLO_GEMING_xDDDD,True,PAYDAY™ The Heist,2015
OVERKILL Software,elkpodeush,True,PAYDAY™ The Heist,2014
OVERKILL Software,faffandtheworldfaffswithyou,True,PAYDAY™ The Heist,2014
OVERKILL Software,EthoXGaming,True,PAYDAY™ The Heist,2014
OVERKILL Software,EthoXGaming,True,PAYDAY™ The Heist,2014
OVERKILL Software,ratgnomekingkeem,True,PAYDAY™ The Heist,2014
OVERKILL Software,hmphhh,False,PAYDAY™ The Heist,2014
OVERKILL Software,holty07,True,PAYDAY™ The Heist,2011
OVERKILL Software,76561198044625090,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198093301565,True,PAYDAY™ The Heist,2014
OVERKILL Software,KattykitTheKittyKat,True,PAYDAY™ The Heist,2015
OVERKILL Software,n3rdra93,True,PAYDAY™ The Heist,2013
OVERKILL Software,kasep,True,PAYDAY™ The Heist,2014
OVERKILL Software,zaaikbr,True,PAYDAY™ The Heist,2015
OVERKILL Software,helldog22,True,PAYDAY™ The Heist,2014
OVERKILL Software,bigodo,True,PAYDAY™ The Heist,2012
OVERKILL Software,76561198081848869,True,PAYDAY™ The Heist,2014
OVERKILL Software,anpepo,True,PAYDAY™ The Heist,2014
OVERKILL Software,redlei,False,PAYDAY™ The Heist,2014
OVERKILL Software,ThePhantomoftheDamned,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198080653695,True,PAYDAY™ The Heist,2015
OVERKILL Software,76561198082534673,True,PAYDAY™ The Heist,2015
OVERKILL Software,76561198094345587,True,PAYDAY™ The Heist,2015
OVERKILL Software,grimnixilis,True,PAYDAY™ The Heist,2014
OVERKILL Software,maibiglargebuttocks,True,PAYDAY™ The Heist,2013
OVERKILL Software,76561198078147424,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198070351452,True,PAYDAY™ The Heist,2014
OVERKILL Software,SuperSalter3000,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198061834064,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198067662523,True,PAYDAY™ The Heist,2014
OVERKILL Software,movienationscom,True,PAYDAY™ The Heist,2014
OVERKILL Software,GOLDENFREDRICKSTAR,True,PAYDAY™ The Heist,2015
OVERKILL Software,76561198042216621,True,PAYDAY™ The Heist,2013
OVERKILL Software,aussource,True,PAYDAY™ The Heist,2013
OVERKILL Software,Urban_Terrorist_,False,PAYDAY™ The Heist,2014
OVERKILL Software,76561198088054470,True,PAYDAY™ The Heist,2013
OVERKILL Software,tumbum,True,PAYDAY™ The Heist,2014
OVERKILL Software,66655493948,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198077248859,True,PAYDAY™ The Heist,2014
OVERKILL Software,spongedil789,True,PAYDAY™ The Heist,2015
OVERKILL Software,markram420,True,PAYDAY™ The Heist,2014
OVERKILL Software,195862,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198079031371,True,PAYDAY™ The Heist,2015
OVERKILL Software,bhajina,False,PAYDAY™ The Heist,2012
OVERKILL Software,76561198061503100,False,PAYDAY™ The Heist,2014
OVERKILL Software,TheTrollScript,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198011742990,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198019160833,True,PAYDAY™ The Heist,2014
OVERKILL Software,toottootverysad,True,PAYDAY™ The Heist,2011
OVERKILL Software,8392158,True,PAYDAY™ The Heist,2014
OVERKILL Software,gg3ds,True,PAYDAY™ The Heist,2012
OVERKILL Software,JRG2015,True,PAYDAY™ The Heist,2013
OVERKILL Software,76561198052378807,True,PAYDAY™ The Heist,2015
OVERKILL Software,luminarybrilliant,True,PAYDAY™ The Heist,2014
OVERKILL Software,091263,True,PAYDAY™ The Heist,2013
OVERKILL Software,MidorimaShiniarou,True,PAYDAY™ The Heist,2015
OVERKILL Software,MrUnknownEMC,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561197977544920,True,PAYDAY™ The Heist,2012
OVERKILL Software,NeroDarkMC,True,PAYDAY™ The Heist,2015
OVERKILL Software,GGguy,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198093839799,True,PAYDAY™ The Heist,2015
OVERKILL Software,ILikeMintIceCream,False,PAYDAY™ The Heist,2015
OVERKILL Software,dutchcone,True,PAYDAY™ The Heist,2013
OVERKILL Software,ShadowGamingAUS,True,PAYDAY™ The Heist,2013
OVERKILL Software,Shochi_De_La_Mochi,True,PAYDAY™ The Heist,2013
OVERKILL Software,spittyboy,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198091682568,True,PAYDAY™ The Heist,2014
OVERKILL Software,legohair,True,PAYDAY™ The Heist,2013
OVERKILL Software,76561198081095960,True,PAYDAY™ The Heist,2014
OVERKILL Software,William321,True,PAYDAY™ The Heist,2014
OVERKILL Software,L0RDVAD3R,True,PAYDAY™ The Heist,2014
OVERKILL Software,losnintendos,True,PAYDAY™ The Heist,2013
OVERKILL Software,sumgrizzly,False,PAYDAY™ The Heist,2014
OVERKILL Software,76561198058473103,True,PAYDAY™ The Heist,2014
OVERKILL Software,512356,True,PAYDAY™ The Heist,2012
OVERKILL Software,76561198093468038,True,PAYDAY™ The Heist,2014
OVERKILL Software,_Minja,True,PAYDAY™ The Heist,2014
OVERKILL Software,altairgamer,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198093986319,True,PAYDAY™ The Heist,2013
OVERKILL Software,sophiadabest,True,PAYDAY™ The Heist,2014
OVERKILL Software,poobaman,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198019923966,True,PAYDAY™ The Heist,2014
OVERKILL Software,kenkaniff,True,PAYDAY™ The Heist,2012
OVERKILL Software,76561198040697106,True,PAYDAY™ The Heist,2014
OVERKILL Software,princemart,False,PAYDAY™ The Heist,2013
OVERKILL Software,fuckenkevin,False,PAYDAY™ The Heist,2015
OVERKILL Software,76561198050918349,True,PAYDAY™ The Heist,2015
OVERKILL Software,76561198051977640,True,PAYDAY™ The Heist,2013
OVERKILL Software,exilecs,True,PAYDAY™ The Heist,2013
OVERKILL Software,76561198057543369,True,PAYDAY™ The Heist,2014
OVERKILL Software,HerbalOne984,True,PAYDAY™ The Heist,2013
OVERKILL Software,76561198062183529,True,PAYDAY™ The Heist,2014
OVERKILL Software,coejc,True,PAYDAY™ The Heist,2014
OVERKILL Software,gabethedoggod,True,PAYDAY™ The Heist,2015
OVERKILL Software,76561198067771967,False,PAYDAY™ The Heist,2014
OVERKILL Software,TechyMofo,True,PAYDAY™ The Heist,2013
OVERKILL Software,revickz,True,PAYDAY™ The Heist,2014
OVERKILL Software,TrexorX,True,PAYDAY™ The Heist,2015
OVERKILL Software,76561198070159974,True,PAYDAY™ The Heist,2014
OVERKILL Software,wade11,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198081816341,True,PAYDAY™ The Heist,2014
OVERKILL Software,romulis13,True,PAYDAY™ The Heist,2014
OVERKILL Software,343221221,True,PAYDAY™ The Heist,2013
OVERKILL Software,76561198082801311,True,PAYDAY™ The Heist,2013
OVERKILL Software,76561198083323152,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198083368303,True,PAYDAY™ The Heist,2013
OVERKILL Software,76561198083770638,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198084095882,True,PAYDAY™ The Heist,2014
OVERKILL Software,Kazutoisherem8,True,PAYDAY™ The Heist,2014
OVERKILL Software,51134243,True,PAYDAY™ The Heist,2014
OVERKILL Software,lolsnipertroll45,True,PAYDAY™ The Heist,2015
OVERKILL Software,mog1,True,PAYDAY™ The Heist,2014
OVERKILL Software,jamesbow1000,True,PAYDAY™ The Heist,2013
OVERKILL Software,isse7enfold5,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198100230977,True,PAYDAY™ The Heist,2014
OVERKILL Software,76561198100596275,True,PAYDAY™ The Heist,2014
Full Control Studios,DemonRainDrops,True,Space Hulk,2014
Full Control Studios,76561198075591109,True,Space Hulk,2013
Full Control Studios,76561198046685572,True,Space Hulk,2013
Full Control Studios,JakDaRippa,True,Space Hulk,2014
Full Control Studios,76561198075591109,True,Space Hulk,2013
Cyanide Studio,76561198080103160,True,Styx: Master of Shadows,2014
Cyanide Studio,76561198027517385,True,Styx: Master of Shadows,2014
Cyanide Studio,slynn1,True,Styx: Master of Shadows,2014
Cyanide Studio,76561198064202035,False,Styx: Master of Shadows,2014
Vlambeer,tinfoilcat,True,Nuclear Throne,2015
Vlambeer,76561198044060397,True,Nuclear Throne,2014
Vlambeer,76561198063199558,True,Nuclear Throne,2015
Vlambeer,DiamondSwordBeGod,False,Nuclear Throne,2014
Vlambeer,Ehryus,True,Nuclear Throne,2014
Vlambeer,mokomokoman,True,Nuclear Throne,2014
Vlambeer,hinorei,True,Nuclear Throne,2014
Vlambeer,jaeek,True,Nuclear Throne,2014
Vlambeer,PiePoon,True,Nuclear Throne,2014
Vlambeer,plutopass,True,Nuclear Throne,2015
Vlambeer,76561198072957978,True,Nuclear Throne,2015
Vlambeer,psychoticallyhappy,True,Nuclear Throne,2014
Vlambeer,76561198039397758,True,Nuclear Throne,2015
Vlambeer,eeeeeeeeeltruT,True,Nuclear Throne,2015
Vlambeer,76561198074076427,True,Nuclear Throne,2014
Vlambeer,divorahk,True,Nuclear Throne,2015
Vlambeer,bermudablue,True,Nuclear Throne,2014
Vlambeer,76561198202658078,True,Nuclear Throne,2015
Vlambeer,queenmuck,True,Nuclear Throne,2015
Vlambeer,xxevildoctorxx,True,Nuclear Throne,2015
Vlambeer,aciliS,True,Nuclear Throne,2015
Vlambeer,bardicsteam,True,Nuclear Throne,2015
Vlambeer,76561198063199558,True,Nuclear Throne,2015
Vlambeer,76561198044346263,True,Nuclear Throne,2014
Vlambeer,BUMBERCARS,True,Nuclear Throne,2014
Vlambeer,pleasekillmeihaveadisease,True,Nuclear Throne,2015
Vlambeer,76561198079033308,True,Nuclear Throne,2015
Vlambeer,jxwp,True,Nuclear Throne,2014
Vlambeer,NinjaCowboy96,True,Nuclear Throne,2015
Vlambeer,cat1,True,Nuclear Throne,2015
Vlambeer,Limeismycolorofcourse,True,Nuclear Throne,2015
Vlambeer,GoGoGyro,False,Nuclear Throne,2014
Vlambeer,76561198046387164,True,Nuclear Throne,2015
Vlambeer,moniinthebag,True,Nuclear Throne,2015
Vlambeer,76561198044722565,True,Nuclear Throne,2014
Vlambeer,76561198054175167,True,Nuclear Throne,2014
Vlambeer,kota40,True,Nuclear Throne,2014
Vlambeer,76561198069987074,True,Nuclear Throne,2015
Vlambeer,IDontUseSteamAnymore,True,Nuclear Throne,2014
Vlambeer,76561198085343519,True,Nuclear Throne,2015
Vlambeer,76561198097347172,True,Nuclear Throne,2014
Vlambeer,vitusdias,True,Nuclear Throne,2015
"NetherRealm Studios,High Voltage Software",76561198070565427,True,Injustice: Gods Among Us Ultimate Edition,2014
"NetherRealm Studios,High Voltage Software",DezDarkshard,True,Injustice: Gods Among Us Ultimate Edition,2014
"NetherRealm Studios,High Voltage Software",MAC_CAB,True,Injustice: Gods Among Us Ultimate Edition,2014
"NetherRealm Studios,High Voltage Software",76561198067361221,True,Injustice: Gods Among Us Ultimate Edition,2013
"NetherRealm Studios,High Voltage Software",Ahnoobs,True,Injustice: Gods Among Us Ultimate Edition,2014
"NetherRealm Studios,High Voltage Software",bosstrann,True,Injustice: Gods Among Us Ultimate Edition,2015
"NetherRealm Studios,High Voltage Software",2222455,True,Injustice: Gods Among Us Ultimate Edition,2013
"NetherRealm Studios,High Voltage Software",theidiotgamer2,True,Injustice: Gods Among Us Ultimate Edition,2014
"NetherRealm Studios,High Voltage Software",76561198074841136,True,Injustice: Gods Among Us Ultimate Edition,2014
"NetherRealm Studios,High Voltage Software",76561198085732637,True,Injustice: Gods Among Us Ultimate Edition,2015
"NetherRealm Studios,High Voltage Software",IIWinterD3ath,True,Injustice: Gods Among Us Ultimate Edition,2014
"NetherRealm Studios,High Voltage Software",76561198058412282,True,Injustice: Gods Among Us Ultimate Edition,2015
"NetherRealm Studios,High Voltage Software",76561198017233887,True,Injustice: Gods Among Us Ultimate Edition,2014
"NetherRealm Studios,High Voltage Software",torvexinator,True,Injustice: Gods Among Us Ultimate Edition,2014
"NetherRealm Studios,High Voltage Software",76561198071822951,False,Injustice: Gods Among Us Ultimate Edition,2013
"Masangsoft, Inc.",bobseagull,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198061285334,False,GunZ 2: The Second Duel,2015
"Masangsoft, Inc.",76561198060072424,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",lucky-seven,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",ZeroMark2,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",gunners0305,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198048591022,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",Deepadeep,False,GunZ 2: The Second Duel,2015
"Masangsoft, Inc.",iRunner,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",paitlega,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",Shad3Gam3r,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",tigeroamer,True,GunZ 2: The Second Duel,2015
"Masangsoft, Inc.",76561198101298586,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198068434328,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",netto5,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198073587958,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",Azgrai,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198084400897,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",hunterkiller247,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198060859342,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",FezCoolCat,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198092163978,False,GunZ 2: The Second Duel,2015
"Masangsoft, Inc.",reallycoolman,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",Edgy1,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",08254669696969696969,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198068347804,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198089288206,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198044348706,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",Timic83,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",ImWatchingYouFromYourWindow,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",RobinIsEpicefsyrsenwrbgbae,True,GunZ 2: The Second Duel,2015
"Masangsoft, Inc.",76561198044018636,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198052543996,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",masterdevilish,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198071558766,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198072023996,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198076388843,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",bringmeababytosacrifice,True,GunZ 2: The Second Duel,2015
"Masangsoft, Inc.",shiroufubuki1,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198078546874,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198081822083,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",vinzolvar,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198084303907,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",hardcoreblackjack,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198088155821,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198088529669,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",tenryuu_no_hokou,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198095035915,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",Epula_Daug,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",swag-iwnl-,False,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198101561408,True,GunZ 2: The Second Duel,2014
"Masangsoft, Inc.",76561198104043703,True,GunZ 2: The Second Duel,2014
Endnight Games Ltd,76561198061174192,True,The Forest,2014
Endnight Games Ltd,tarjla,True,The Forest,2014
Endnight Games Ltd,76561198074644990,True,The Forest,2015
Endnight Games Ltd,76561198067021476,True,The Forest,2014
Endnight Games Ltd,HoxtonPleaseDontSueMe,True,The Forest,2014
Endnight Games Ltd,bruhbruhxd,True,The Forest,2014
Endnight Games Ltd,76561198042921883,True,The Forest,2015
Endnight Games Ltd,DrVendax,True,The Forest,2014
Endnight Games Ltd,LeBovin,True,The Forest,2014
Endnight Games Ltd,kylesimmonds,True,The Forest,2014
Endnight Games Ltd,horizon95,True,The Forest,2014
Endnight Games Ltd,76561198066084140,True,The Forest,2014
Endnight Games Ltd,Jc63921,True,The Forest,2014
Endnight Games Ltd,lewisbigd,True,The Forest,2015
Endnight Games Ltd,OperationNovember,True,The Forest,2014
Endnight Games Ltd,76561198061757134,True,The Forest,2015
Endnight Games Ltd,76561198058107016,True,The Forest,2014
Endnight Games Ltd,76561198094936736,True,The Forest,2014
Endnight Games Ltd,76561198088143921,True,The Forest,2014
Endnight Games Ltd,76561198052479552,True,The Forest,2014
Endnight Games Ltd,76561198069758889,False,The Forest,2014
Endnight Games Ltd,hungrycerealkiller,True,The Forest,2014
Endnight Games Ltd,76561198067366139,True,The Forest,2014
Endnight Games Ltd,76561198068991610,True,The Forest,2015
Endnight Games Ltd,syates,True,The Forest,2014
